file,raw_response,question,option_A,option_B,option_C,option_D,option_E,correct_answer,rationale
3074_THE_ROOMMATE/segment_0038.mp4,"Question:
Which of the following best describes the progression of events in the clip?

A. A woman wakes up on the floor and then goes for a walk outside before returning to her apartment.
B. A woman interacts with two people lying on the floor, then walks into a building and enters a room where luggage is on a cart.
C. A woman helps two people who have fallen and then carries their suitcases into a new building.
D. A woman finds two people sleeping in a dark room and then goes to a campus library to study.
E. A woman tends to an injured person and then pushes a luggage cart through a hallway into a room.

Correct Answer: B

Rationale: The clip shows a woman checking on a woman with blood on her face and then leaning over a man on the floor. Following this, she is shown walking outside, entering a building, and walking into a room that contains several suitcases on a cart.",Which of the following best describes the progression of events in the clip?,A woman wakes up on the floor and then goes for a walk outside before returning to her apartment.,"A woman interacts with two people lying on the floor, then walks into a building and enters a room where luggage is on a cart.",A woman helps two people who have fallen and then carries their suitcases into a new building.,A woman finds two people sleeping in a dark room and then goes to a campus library to study.,A woman tends to an injured person and then pushes a luggage cart through a hallway into a room.,B,"The clip shows a woman checking on a woman with blood on her face and then leaning over a man on the floor. Following this, she is shown walking outside, entering a building, and walking into a room that contains several suitcases on a cart."
3074_THE_ROOMMATE/segment_0017.mp4,"Question:
What action does the woman take with the kitten after carrying it to the laundry room in a basket?

A. She hides it behind a row of washing machines.
B. She places it in a sink and begins to wash it.
C. She leaves it on top of a pile of laundry near the door.
D. She puts it inside a dryer and starts the machine.
E. She lets it play with loose items on the floor while she watches.

Correct Answer: D

Rationale:
The video shows the woman taking the kitten out of her laundry basket, placing it into the drum of an industrial dryer, closing the door, and inserting coins to start the machine.",What action does the woman take with the kitten after carrying it to the laundry room in a basket?,She hides it behind a row of washing machines.,She places it in a sink and begins to wash it.,She leaves it on top of a pile of laundry near the door.,She puts it inside a dryer and starts the machine.,She lets it play with loose items on the floor while she watches.,D,"The video shows the woman taking the kitten out of her laundry basket, placing it into the drum of an industrial dryer, closing the door, and inserting coins to start the machine."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0000.mp4,"Question:
Which of the following sequences of events occurs in the clip?

A. The children discover a house made of candy, begin eating parts of it, and the spiral door of the house starts to open.
B. The children find a wooden cabin, knock on the door, and are welcomed inside by a stranger.
C. The children run away from a candy house after it begins to collapse and melt.
D. The children find a cave in the woods, light a fire, and eat food they brought with them.
E. The children try to climb onto the roof of a candy house, but the roof collapses under their weight.

Correct Answer: A

Rationale:
In the clip, two children with cuts on their faces wander through a dark forest and discover a house decorated with candy and frosting. They approach the house and begin breaking off and eating pieces of the candy walls. As they are eating, the large, colorful spiral door of the house begins to rotate and open.",Which of the following sequences of events occurs in the clip?,"The children discover a house made of candy, begin eating parts of it, and the spiral door of the house starts to open.","The children find a wooden cabin, knock on the door, and are welcomed inside by a stranger.",The children run away from a candy house after it begins to collapse and melt.,"The children find a cave in the woods, light a fire, and eat food they brought with them.","The children try to climb onto the roof of a candy house, but the roof collapses under their weight.",A,"In the clip, two children with cuts on their faces wander through a dark forest and discover a house decorated with candy and frosting. They approach the house and begin breaking off and eating pieces of the candy walls. As they are eating, the large, colorful spiral door of the house begins to rotate and open."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0029.mp4,"Question:
After climbing through a hole in the wooden floor into a dark room, what does the man point out on the wall to the woman?

A. A framed photograph of their parents
B. A drawing of two children painted on the wooden planks
C. A map showing the layout of the forest
D. A set of shelves filled with old potion bottles
E. A large wooden crucifix hanging near the ceiling

Correct Answer: B

Rationale:
At the end of the clip, the man leads the woman to a wooden wall and shines his candle on it, revealing a crude drawing of a boy and a girl, which he suggests depicts her.","After climbing through a hole in the wooden floor into a dark room, what does the man point out on the wall to the woman?",A framed photograph of their parents,A drawing of two children painted on the wooden planks,A map showing the layout of the forest,A set of shelves filled with old potion bottles,A large wooden crucifix hanging near the ceiling,B,"At the end of the clip, the man leads the woman to a wooden wall and shines his candle on it, revealing a crude drawing of a boy and a girl, which he suggests depicts her."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0020.mp4,"Question:
As a young man uses a damp cloth to tend to an unconscious woman lying down, what action brings his task to a sudden stop?

A. The bowl of water he is using is knocked over.
B. A hand suddenly reaches up and grabs his wrist.
C. Another person enters the room and pulls him away.
D. The woman sits up abruptly and begins to speak to him.
E. The cloth slips from his fingers and falls onto her face.

Correct Answer: B

Rationale:
At the end of the clip, as the young man is using a wet cloth to wipe the woman's collarbone area, a hand suddenly reaches up and firmly grabs his wrist, stopping his movement and causing him to look up in surprise.","As a young man uses a damp cloth to tend to an unconscious woman lying down, what action brings his task to a sudden stop?",The bowl of water he is using is knocked over.,A hand suddenly reaches up and grabs his wrist.,Another person enters the room and pulls him away.,The woman sits up abruptly and begins to speak to him.,The cloth slips from his fingers and falls onto her face.,B,"At the end of the clip, as the young man is using a wet cloth to wipe the woman's collarbone area, a hand suddenly reaches up and firmly grabs his wrist, stopping his movement and causing him to look up in surprise."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0019.mp4,"Question:
When the older man fires his weapon at the dark-haired witch, how does she react to the incoming projectile?

A. She dodges it, causing it to shatter against the wall.
B. She catches the projectile with her bare hand.
C. She deflects it back at the man using her weapon.
D. She is struck in the chest but shows no sign of injury.
E. She vanishes into thin air, causing the projectile to miss.

Correct Answer: B

Rationale:
At 00:25, the older man fires a glowing blue projectile from his weapon directly at the dark-haired witch. At 00:26, she is shown catching the projectile out of the air with her hand.","When the older man fires his weapon at the dark-haired witch, how does she react to the incoming projectile?","She dodges it, causing it to shatter against the wall.",She catches the projectile with her bare hand.,She deflects it back at the man using her weapon.,She is struck in the chest but shows no sign of injury.,"She vanishes into thin air, causing the projectile to miss.",B,"At 00:25, the older man fires a glowing blue projectile from his weapon directly at the dark-haired witch. At 00:26, she is shown catching the projectile out of the air with her hand."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0041.mp4,"Question:
During the fight, what happens to the witch's appearance as the man repeatedly punches her?

A. She turns completely invisible to escape his grip.
B. She briefly transforms into a normal-looking human woman who begs him to stop.
C. She dissolves into a swarm of bats and flies away.
D. She grows multiple limbs to block his attacks.
E. She turns into stone to avoid feeling the pain.

Correct Answer: B

Rationale:
During the struggle (around 00:39), the monstrous witch's cracked, pale face and glowing blue eyes temporarily shift into the appearance of a normal human woman with blood on her face who says, ""Please... stop,"" before quickly transforming back into her monstrous form to resume the fight.","During the fight, what happens to the witch's appearance as the man repeatedly punches her?",She turns completely invisible to escape his grip.,She briefly transforms into a normal-looking human woman who begs him to stop.,She dissolves into a swarm of bats and flies away.,She grows multiple limbs to block his attacks.,She turns into stone to avoid feeling the pain.,B,"During the struggle (around 00:39), the monstrous witch's cracked, pale face and glowing blue eyes temporarily shift into the appearance of a normal human woman with blood on her face who says, ""Please... stop,"" before quickly transforming back into her monstrous form to resume the fight."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0028.mp4,"Question:
What happens shortly after the man enters the dark wooden cabin?

A. He finds a hidden passageway behind a bookshelf.
B. A woman crashes through a wooden structure onto him, causing them to fall into debris before they embrace.
C. He is confronted by an armed guard who forces him to surrender.
D. The roof collapses entirely, trapping him under heavy beams.
E. He discovers a glowing magical artifact resting on a table.

Correct Answer: B

Rationale:
Shortly after entering the cabin, a woman suddenly crashes through a wooden barrier/structure onto the man at 0:24. They collapse through the floor into debris below, after which they recognize each other and share a warm embrace.",What happens shortly after the man enters the dark wooden cabin?,He finds a hidden passageway behind a bookshelf.,"A woman crashes through a wooden structure onto him, causing them to fall into debris before they embrace.",He is confronted by an armed guard who forces him to surrender.,"The roof collapses entirely, trapping him under heavy beams.",He discovers a glowing magical artifact resting on a table.,B,"Shortly after entering the cabin, a woman suddenly crashes through a wooden barrier/structure onto the man at 0:24. They collapse through the floor into debris below, after which they recognize each other and share a warm embrace."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0042.mp4,"Question:
How do the man and woman finally subdue the witch at the end of the clip?

A. They lock her inside a large metal cage.
B. They pin her to the ground by driving a large wooden stake through her chest.
C. They inject her with a lethal substance from a silver syringe.
D. They push her into a burning fireplace.
E. They bind her hands and neck with heavy iron chains.

Correct Answer: B

Rationale:
Near the end of the video, the man and woman work together to push a large wooden pole or stake directly into the chest of the blue-eyed witch, pinning her helplessly to the ground.",How do the man and woman finally subdue the witch at the end of the clip?,They lock her inside a large metal cage.,They pin her to the ground by driving a large wooden stake through her chest.,They inject her with a lethal substance from a silver syringe.,They push her into a burning fireplace.,They bind her hands and neck with heavy iron chains.,B,"Near the end of the video, the man and woman work together to push a large wooden pole or stake directly into the chest of the blue-eyed witch, pinning her helplessly to the ground."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0013.mp4,"Question:
When the man in the leather jacket becomes unwell and crouches by the stone steps, how does he address his condition?

A. He drinks a liquid remedy from a glass vial.
B. He performs a series of deep breathing exercises.
C. He injects himself in the leg using a syringe.
D. He takes a pill from a small leather pouch.
E. He has the woman bandage a wound on his arm.

Correct Answer: C

Rationale:
At 0:28 in the video, the man pulls out a metallic syringe, states that he must use it ""every few hours,"" and injects it directly into his thigh to recover.","When the man in the leather jacket becomes unwell and crouches by the stone steps, how does he address his condition?",He drinks a liquid remedy from a glass vial.,He performs a series of deep breathing exercises.,He injects himself in the leg using a syringe.,He takes a pill from a small leather pouch.,He has the woman bandage a wound on his arm.,C,"At 0:28 in the video, the man pulls out a metallic syringe, states that he must use it ""every few hours,"" and injects it directly into his thigh to recover."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0035.mp4,"Question:
What does the dark-haired witch with the painted white face do to the woman chained to the rock structure?

A. She uses a key to unlock the chains and frees her.
B. She attacks her with a dagger and leaves her on the ground.
C. She grabs her, breaking the chains, and leaps away with her.
D. She is shot down by a crossbow before she can reach her.
E. She casts a spell that causes the chained woman to disappear.

Correct Answer: C

Rationale:
Between 00:44 and 00:54, the dark-haired witch with the white face approaches the woman chained to the rock. She then lunges forward, grabs her, breaks the chains, and leaps off the ledge with her.",What does the dark-haired witch with the painted white face do to the woman chained to the rock structure?,She uses a key to unlock the chains and frees her.,She attacks her with a dagger and leaves her on the ground.,"She grabs her, breaking the chains, and leaps away with her.",She is shot down by a crossbow before she can reach her.,She casts a spell that causes the chained woman to disappear.,C,"Between 00:44 and 00:54, the dark-haired witch with the white face approaches the woman chained to the rock. She then lunges forward, grabs her, breaks the chains, and leaps off the ledge with her."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0016.mp4,"Question:
What is shown happening after the man and woman finish examining the old documents and exit the room?

A. Two pale-faced women fly on broomsticks over a village at night, with one of them conjuring a flame in her hand.
B. A group of angry villagers runs through the streets carrying torches and pitchforks.
C. The man and woman ride horses through a dark forest to reach a castle.
D. The captured creature breaks free from its chains and attacks the guards.
E. A large fire breaks out and consumes several houses in the village.

Correct Answer: A

Rationale:
At the end of the clip (from 00:41 onwards), after the man and woman leave the room, the scene transitions to an aerial shot of two pale-faced women flying on broomsticks over a village in the dark. The clip ends with one of them generating a ball of fire in her hand.",What is shown happening after the man and woman finish examining the old documents and exit the room?,"Two pale-faced women fly on broomsticks over a village at night, with one of them conjuring a flame in her hand.",A group of angry villagers runs through the streets carrying torches and pitchforks.,The man and woman ride horses through a dark forest to reach a castle.,The captured creature breaks free from its chains and attacks the guards.,A large fire breaks out and consumes several houses in the village.,A,"At the end of the clip (from 00:41 onwards), after the man and woman leave the room, the scene transitions to an aerial shot of two pale-faced women flying on broomsticks over a village in the dark. The clip ends with one of them generating a ball of fire in her hand."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0011.mp4,"Question:
What happens to the witch with spiked hair after she drinks a red liquid and her hand is pushed into a candle flame by another witch?

A. Her hand is completely unharmed by the fire.
B. Her hand catches fire and she screams in pain.
C. Her hand turns into solid stone.
D. The flame is instantly extinguished.
E. Her hand disappears from her arm.

Correct Answer: B

Rationale:
After the spiked-haired witch drinks the red potion, another witch holds her hand over a candle. When her hand is pushed directly into the flame, it catches fire, causing her to scream in pain and quickly pull her hand back.",What happens to the witch with spiked hair after she drinks a red liquid and her hand is pushed into a candle flame by another witch?,Her hand is completely unharmed by the fire.,Her hand catches fire and she screams in pain.,Her hand turns into solid stone.,The flame is instantly extinguished.,Her hand disappears from her arm.,B,"After the spiked-haired witch drinks the red potion, another witch holds her hand over a candle. When her hand is pushed directly into the flame, it catches fire, causing her to scream in pain and quickly pull her hand back."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0047.mp4,"Question:
What happens when the boy in the bubble bath opens the golden egg at the end of the clip?

A. The egg begins to float in the air and projects a map.
B. It releases a loud screeching sound, prompting him to quickly shut it.
C. A small creature emerges from the egg and splashes into the water.
D. The water in the bath suddenly turns completely gold.
E. The egg dissolves into bubbles and disappears.

Correct Answer: B

Rationale:
At the end of the clip, the boy flips the latch on top of the golden egg to open it. Immediately upon opening, the egg emits a piercing, loud screeching sound, causing him to quickly shut the egg to stop the noise.",What happens when the boy in the bubble bath opens the golden egg at the end of the clip?,The egg begins to float in the air and projects a map.,"It releases a loud screeching sound, prompting him to quickly shut it.",A small creature emerges from the egg and splashes into the water.,The water in the bath suddenly turns completely gold.,The egg dissolves into bubbles and disappears.,B,"At the end of the clip, the boy flips the latch on top of the golden egg to open it. Immediately upon opening, the egg emits a piercing, loud screeching sound, causing him to quickly shut the egg to stop the noise."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0066.mp4,"Question:
After dropping the small creature into the boiling cauldron, what does the man do next to the cauldron?

A. He uses his wand to summon a bone from a grave and drops it inside.
B. He cuts off his own hand and lets it fall inside.
C. He cuts the arm of the trapped boy to drip blood inside.
D. He pours a glowing green liquid from a vial inside.
E. He throws a handful of dirt from the surrounding ground inside.

Correct Answer: A

Rationale:
At 0:25, the man drops the small creature into the boiling cauldron. Immediately after, at 0:29, he uses his wand to levitate a bone out of a grave and drops it into the cauldron at 0:39, before proceeding to cut off his own hand.","After dropping the small creature into the boiling cauldron, what does the man do next to the cauldron?",He uses his wand to summon a bone from a grave and drops it inside.,He cuts off his own hand and lets it fall inside.,He cuts the arm of the trapped boy to drip blood inside.,He pours a glowing green liquid from a vial inside.,He throws a handful of dirt from the surrounding ground inside.,A,"At 0:25, the man drops the small creature into the boiling cauldron. Immediately after, at 0:29, he uses his wand to levitate a bone out of a grave and drops it into the cauldron at 0:39, before proceeding to cut off his own hand."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0070.mp4,"Question:
After the boy in the red-and-black shirt stands up to face the bald man in black robes, what occurs when they cast spells at each other?

A. The bald man's green spell easily overpowers the boy's red spell, knocking him to the ground.
B. The boy's red spell and the bald man's green spell collide and connect, forming a continuous beam of energy between their wands.
C. The boy deflects the bald man's spell, causing it to bounce off and strike a nearby tombstone.
D. Both of their spells miss each other completely, striking the ground and kicking up a thick cloud of dust.
E. The boy's spell creates a solid blue shield that completely absorbs the bald man's stream of green light.

Correct Answer: B

Rationale:
At around 00:27, the boy casts a red spell from his wand while the bald man casts a green spell. The two streams of magic collide in the center and connect, creating a continuous beam of bright energy linking their wands as they struggle against each other.","After the boy in the red-and-black shirt stands up to face the bald man in black robes, what occurs when they cast spells at each other?","The bald man's green spell easily overpowers the boy's red spell, knocking him to the ground.","The boy's red spell and the bald man's green spell collide and connect, forming a continuous beam of energy between their wands.","The boy deflects the bald man's spell, causing it to bounce off and strike a nearby tombstone.","Both of their spells miss each other completely, striking the ground and kicking up a thick cloud of dust.",The boy's spell creates a solid blue shield that completely absorbs the bald man's stream of green light.,B,"At around 00:27, the boy casts a red spell from his wand while the bald man casts a green spell. The two streams of magic collide in the center and connect, creating a continuous beam of bright energy linking their wands as they struggle against each other."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0037.mp4,"Question:
Which of the following describes the main sequence of events involving the red-haired boy in the clip?

A. He opens a large paper-wrapped box at a dining table to reveal a set of dress robes, and in a subsequent scene, he is selected by a female teacher to demonstrate dancing in front of his classmates.
B. He receives a gift at a dining table but refuses to open it, and is later forced to sit out of a dancing lesson led by a female teacher.
C. He opens a box containing a magical artifact at the dining table, and later he takes it to a class where a female teacher instructs them on its use.
D. He unwraps a new school uniform at a dining table and then wears it to a class where he is asked to read a passage aloud by a female teacher.
E. He unpacks a set of robes at a dining table, only to have them confiscated by a female teacher who then assigns him detention.

Correct Answer: A

Rationale:
At the beginning of the clip, the red-haired boy unwraps and opens a package containing dark dress robes while sitting at a long dining table. Later, the scene transitions to a classroom where a female teacher calls him up to the front and guides him to practice dancing with her as music plays.",Which of the following describes the main sequence of events involving the red-haired boy in the clip?,"He opens a large paper-wrapped box at a dining table to reveal a set of dress robes, and in a subsequent scene, he is selected by a female teacher to demonstrate dancing in front of his classmates.","He receives a gift at a dining table but refuses to open it, and is later forced to sit out of a dancing lesson led by a female teacher.","He opens a box containing a magical artifact at the dining table, and later he takes it to a class where a female teacher instructs them on its use.",He unwraps a new school uniform at a dining table and then wears it to a class where he is asked to read a passage aloud by a female teacher.,"He unpacks a set of robes at a dining table, only to have them confiscated by a female teacher who then assigns him detention.",A,"At the beginning of the clip, the red-haired boy unwraps and opens a package containing dark dress robes while sitting at a long dining table. Later, the scene transitions to a classroom where a female teacher calls him up to the front and guides him to practice dancing with her as music plays."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0019.mp4,"Question:
After the blue flame in the large goblet turns pink, what does it eject, and what action does the elderly man take next?

A. It ejects a stream of smoke that the man inhales before speaking to the crowd.
B. It ejects a small wooden wand that the man catches and uses to light the room.
C. It ejects a charred piece of paper that the man catches and reads aloud.
D. It ejects a glowing metallic coin that the man catches and flips into the air.
E. It ejects a sparkling orb that the man catches and crushes in his hand.

Correct Answer: C

Rationale:
At around 0:33 in the clip, the pink flame ejects a small, smoking piece of paper into the air. The elderly man catches it with his hand and reads aloud the name written on it to announce the champion.","After the blue flame in the large goblet turns pink, what does it eject, and what action does the elderly man take next?",It ejects a stream of smoke that the man inhales before speaking to the crowd.,It ejects a small wooden wand that the man catches and uses to light the room.,It ejects a charred piece of paper that the man catches and reads aloud.,It ejects a glowing metallic coin that the man catches and flips into the air.,It ejects a sparkling orb that the man catches and crushes in his hand.,C,"At around 0:33 in the clip, the pink flame ejects a small, smoking piece of paper into the air. The elderly man catches it with his hand and reads aloud the name written on it to announce the champion."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0024.mp4,"Question:
After Harry takes a letter from a dark-feathered owl in the stone tower, what does the owl do to him as he prepares to read it?

A. It screeches loudly and flies out of the window.
B. It bites his finger, causing him to wince and nurse his hand.
C. It snatches the letter back and shreds it.
D. It nudges his shoulder and hoots softly.
E. It flies onto his shoulder and nuzzles his cheek.

Correct Answer: B

Rationale:
After Harry takes the envelope from the dark owl's beak, the camera shows him reacting in pain. He winces, says ""Ow,"" and sucks on his finger where the owl bit him.","After Harry takes a letter from a dark-feathered owl in the stone tower, what does the owl do to him as he prepares to read it?",It screeches loudly and flies out of the window.,"It bites his finger, causing him to wince and nurse his hand.",It snatches the letter back and shreds it.,It nudges his shoulder and hoots softly.,It flies onto his shoulder and nuzzles his cheek.,B,"After Harry takes the envelope from the dark owl's beak, the camera shows him reacting in pain. He winces, says ""Ow,"" and sucks on his finger where the owl bit him."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0078.mp4,"Question:
What action does the flying carriage pulled by winged horses perform as it travels over the lake?

A. It flies past a ship, lands on the water's surface to float like a boat, and slowly drifts toward the shore.
B. It circles the large ship in the water, flies through a cloud, and lands on the deck of the ship.
C. It flies over the lake, descends to briefly skim and splash along the water's surface, and then rises back into the air.
D. It emerges from beneath the water near the ship and flies up into the mountains.
E. It flies directly toward the ship, crashes into the masts, and falls into the water.

Correct Answer: C

Rationale:
At the beginning of the clip, the flying carriage is seen flying high over the lake. As it approaches a large ship, it descends until the horses and carriage touch and skim the water's surface, creating splashes, before rising back up into the air to continue flying toward the distant mountains.",What action does the flying carriage pulled by winged horses perform as it travels over the lake?,"It flies past a ship, lands on the water's surface to float like a boat, and slowly drifts toward the shore.","It circles the large ship in the water, flies through a cloud, and lands on the deck of the ship.","It flies over the lake, descends to briefly skim and splash along the water's surface, and then rises back into the air.",It emerges from beneath the water near the ship and flies up into the mountains.,"It flies directly toward the ship, crashes into the masts, and falls into the water.",C,"At the beginning of the clip, the flying carriage is seen flying high over the lake. As it approaches a large ship, it descends until the horses and carriage touch and skim the water's surface, creating splashes, before rising back up into the air to continue flying toward the distant mountains."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0052.mp4,"Question:
Which of the following sequences of rescues is shown occurring underwater in the clip?

A. A boy with a bubble over his face rescues a girl, followed by a swimmer with a shark's head rescuing another girl.
B. A swimmer with a shark's head rescues a girl, followed by a boy with a bubble over his face rescuing another girl.
C. A boy with a bubble over his face rescues a boy, followed by a mermaid rescuing a girl.
D. A swimmer with a shark's head rescues a boy, followed by a boy with a bubble over his face rescuing a girl.
E. A boy with a bubble over his face rescues a girl, followed by a mermaid rescuing another girl.

Correct Answer: A

Rationale:
At the beginning of the clip, a boy with a bubble of air around his face cuts a girl free and swims away with her. Shortly after, a swimmer with the head of a shark swims down, bites the rope of another captive girl, and carries her to the surface.",Which of the following sequences of rescues is shown occurring underwater in the clip?,"A boy with a bubble over his face rescues a girl, followed by a swimmer with a shark's head rescuing another girl.","A swimmer with a shark's head rescues a girl, followed by a boy with a bubble over his face rescuing another girl.","A boy with a bubble over his face rescues a boy, followed by a mermaid rescuing a girl.","A swimmer with a shark's head rescues a boy, followed by a boy with a bubble over his face rescuing a girl.","A boy with a bubble over his face rescues a girl, followed by a mermaid rescuing another girl.",A,"At the beginning of the clip, a boy with a bubble of air around his face cuts a girl free and swims away with her. Shortly after, a swimmer with the head of a shark swims down, bites the rope of another captive girl, and carries her to the surface."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0025.mp4,"Question:
Which of the following describes the sequence of events after Harry throws a newspaper toward the fireplace?

A. The newspaper explodes, shattering the glass on several nearby portraits.
B. A face formed from the burning coals emerges and speaks to Harry, but vanishes when footsteps are heard and a boy walks down the stairs.
C. The fire turns completely green and a magical creature flies out of the chimney.
D. The tapestries on the wall start to glow, revealing a hidden doorway.
E. The fireplace collapses, creating a pile of rubble in the middle of the room.

Correct Answer: B

Rationale:
After Harry tosses the newspaper near the grate, the embers flare up to form a burning face that speaks to him. When footsteps are heard and a boy in pajamas descends the stairs, the face disappears back into the coals before the boy enters the room.",Which of the following describes the sequence of events after Harry throws a newspaper toward the fireplace?,"The newspaper explodes, shattering the glass on several nearby portraits.","A face formed from the burning coals emerges and speaks to Harry, but vanishes when footsteps are heard and a boy walks down the stairs.",The fire turns completely green and a magical creature flies out of the chimney.,"The tapestries on the wall start to glow, revealing a hidden doorway.","The fireplace collapses, creating a pile of rubble in the middle of the room.",B,"After Harry tosses the newspaper near the grate, the embers flare up to form a burning face that speaks to him. When footsteps are heard and a boy in pajamas descends the stairs, the face disappears back into the coals before the boy enters the room."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0026.mp4,"Question:
When Ron, Hermione, and Ginny approach Harry near the lake, what does Hermione do?

A. She gives Harry a book and tells him to prepare for the next challenge.
B. She delivers a message to Harry on behalf of Ron, stating that Hagrid is looking for him.
C. She tells Harry that Neville needs help because he is stuck in the lake.
D. She argues with Harry about why he is not speaking to Ron.
E. She invites Harry to join them for tea with Hagrid.

Correct Answer: B

Rationale:
In the video, Hermione approaches Harry and relays a message starting with ""Ronald would like me to tell you..."" which explains through a chain of other students that Hagrid is looking for him.","When Ron, Hermione, and Ginny approach Harry near the lake, what does Hermione do?",She gives Harry a book and tells him to prepare for the next challenge.,"She delivers a message to Harry on behalf of Ron, stating that Hagrid is looking for him.",She tells Harry that Neville needs help because he is stuck in the lake.,She argues with Harry about why he is not speaking to Ron.,She invites Harry to join them for tea with Hagrid.,B,"In the video, Hermione approaches Harry and relays a message starting with ""Ronald would like me to tell you..."" which explains through a chain of other students that Hagrid is looking for him."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0039.mp4,"Question:
In the study hall scene, what does the teacher in the black robe do to Harry and Ron at the very end of the clip?

A. He confiscates their books and papers.
B. He pushes their heads down from behind.
C. He taps them on the shoulders with a wand.
D. He points to the door, ordering them to leave.
E. He hits their desks with a wooden ruler.

Correct Answer: B

Rationale:
At the very end of the clip, as Harry and Ron are whispering to each other, the teacher in the black robe approaches them from behind and forcefully pushes both of their heads down toward their desks.","In the study hall scene, what does the teacher in the black robe do to Harry and Ron at the very end of the clip?",He confiscates their books and papers.,He pushes their heads down from behind.,He taps them on the shoulders with a wand.,"He points to the door, ordering them to leave.",He hits their desks with a wooden ruler.,B,"At the very end of the clip, as Harry and Ron are whispering to each other, the teacher in the black robe approaches them from behind and forcefully pushes both of their heads down toward their desks."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0063.mp4,"Question:
After a boy in a red-and-black shirt shoots red sparks into the sky, what main sequence of events occurs?

A. He gets trapped by moving roots, gets rescued by a boy in a yellow-and-black shirt, and they both escape from a boy in grey.
B. He climbs over a hedge to escape a gust of wind, finds two boys fighting, and joins one of them to defeat the other.
C. He flees from closing hedges, encounters two other boys dueling, and stops the victorious boy in a yellow-and-black shirt from attacking the defeated boy on the ground.
D. He is chased by a monster, gets knocked down, and is saved by a boy in a yellow-and-black shirt who defeats the monster.
E. He walks calmly through the maze, finds two boys already unconscious, and attempts to revive them.

Correct Answer: C

Rationale:
After the boy in the red-and-black shirt shoots red sparks into the air, the hedges of the maze begin to violently close in on him, forcing him to run. He then encounters two other boys dueling—one in a yellow-and-black shirt and one in grey. After the boy in grey is disarmed and knocked unconscious, the boy in red rushes in to stop the boy in yellow from attacking him further.","After a boy in a red-and-black shirt shoots red sparks into the sky, what main sequence of events occurs?","He gets trapped by moving roots, gets rescued by a boy in a yellow-and-black shirt, and they both escape from a boy in grey.","He climbs over a hedge to escape a gust of wind, finds two boys fighting, and joins one of them to defeat the other.","He flees from closing hedges, encounters two other boys dueling, and stops the victorious boy in a yellow-and-black shirt from attacking the defeated boy on the ground.","He is chased by a monster, gets knocked down, and is saved by a boy in a yellow-and-black shirt who defeats the monster.","He walks calmly through the maze, finds two boys already unconscious, and attempts to revive them.",C,"After the boy in the red-and-black shirt shoots red sparks into the air, the hedges of the maze begin to violently close in on him, forcing him to run. He then encounters two other boys dueling—one in a yellow-and-black shirt and one in grey. After the boy in grey is disarmed and knocked unconscious, the boy in red rushes in to stop the boy in yellow from attacking him further."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0054.mp4,"Question:
After being attacked by tentacled creatures underwater, how does the boy wearing glasses escape the water?

A. He swims frantically to the surface while dodging the remaining creatures.
B. He is pulled up to the platform by a rope thrown by onlookers.
C. He casts a spell that propels him rapidly upward, launching him out of the water and onto a platform.
D. He climbs up the underwater weeds to reach the wooden structure.
E. The other two swimmers dive back down to rescue him and pull him to the surface.

Correct Answer: C

Rationale:
In the clip, the boy with glasses is shown struggling underwater with hostile tentacled creatures. Once free, he points his wand, casts a spell, and is forcefully shot upward out of the water, landing on the wooden platform above where spectators assist him.","After being attacked by tentacled creatures underwater, how does the boy wearing glasses escape the water?",He swims frantically to the surface while dodging the remaining creatures.,He is pulled up to the platform by a rope thrown by onlookers.,"He casts a spell that propels him rapidly upward, launching him out of the water and onto a platform.",He climbs up the underwater weeds to reach the wooden structure.,The other two swimmers dive back down to rescue him and pull him to the surface.,C,"In the clip, the boy with glasses is shown struggling underwater with hostile tentacled creatures. Once free, he points his wand, casts a spell, and is forcefully shot upward out of the water, landing on the wooden platform above where spectators assist him."
