file,raw_response,question,option_A,option_B,option_C,option_D,option_E,correct_answer,rationale
1026_Legion/segment_0003.mp4,"Question:
What sequence of events describes the escalating conflict outside the diner?

A. A single truck arrives and is ignored, followed by a peaceful gathering of cars in the distance.
B. An ice cream truck driver transforms into a creature and is shot, followed by a convoy of cars being targeted by heavy weapons fire and explosions from the roof.
C. The people inside the diner escape in the ice cream truck as a fleet of cars pursues them across the desert.
D. The men on the roof fire warning shots at a passing convoy, which then stops to negotiate with the diner's occupants.
E. A girl with a balloon leads a group of people to the diner, where they are welcomed inside by the armed men.

Correct Answer: B

Rationale:
The clip shows an ice cream truck arriving and its driver morphing into a creature before being shot by the men on the roof. This is immediately followed by a long line of cars approaching, which the men then attack using machine guns and a rocket launcher, causing multiple vehicles to explode and flip.",What sequence of events describes the escalating conflict outside the diner?,"A single truck arrives and is ignored, followed by a peaceful gathering of cars in the distance.","An ice cream truck driver transforms into a creature and is shot, followed by a convoy of cars being targeted by heavy weapons fire and explosions from the roof.",The people inside the diner escape in the ice cream truck as a fleet of cars pursues them across the desert.,"The men on the roof fire warning shots at a passing convoy, which then stops to negotiate with the diner's occupants.","A girl with a balloon leads a group of people to the diner, where they are welcomed inside by the armed men.",B,"The clip shows an ice cream truck arriving and its driver morphing into a creature before being shot by the men on the roof. This is immediately followed by a long line of cars approaching, which the men then attack using machine guns and a rocket launcher, causing multiple vehicles to explode and flip."
1026_Legion/segment_0002.mp4,"Question:
In the latter half of the clip, how does the man who arrives at the diner in a police car interact with the group of survivors?

A. He calls for medical backup on his radio to help the wounded man.
B. He instructs them to get into his police car so they can escape the swarm.
C. He disarms one of the men at gunpoint before distributing weapons from his trunk to the group.
D. He uses a specialized chemical spray to keep the approaching insects away from the diner.
E. He arrests the group for the death of the old woman found inside the diner.

Correct Answer: C

Rationale: Starting around 03:29, a man arrives in a police car. He disarms a man holding a shotgun (03:46) and holds the weapon to the man's head before lowering it. He then opens his trunk, which is filled with firearms, and hands weapons to the other survivors (04:12) before they all head into the diner.","In the latter half of the clip, how does the man who arrives at the diner in a police car interact with the group of survivors?",He calls for medical backup on his radio to help the wounded man.,He instructs them to get into his police car so they can escape the swarm.,He disarms one of the men at gunpoint before distributing weapons from his trunk to the group.,He uses a specialized chemical spray to keep the approaching insects away from the diner.,He arrests the group for the death of the old woman found inside the diner.,C,"Starting around 03:29, a man arrives in a police car. He disarms a man holding a shotgun (03:46) and holds the weapon to the man's head before lowering it. He then opens his trunk, which is filled with firearms, and hands weapons to the other survivors (04:12) before they all head into the diner."
1026_Legion/segment_0001.mp4,"Question:
As a large cloud of dust approaches the truck stop, what visible event occurs?

A. The group of people inside the diner prepares to evacuate in a black SUV.
B. A car drives out of the dust and an elderly woman with a walker gets out.
C. The gas pumps at the station explode as the dust cloud reaches them.
D. A man uses a radio to call for help before the storm hits the building.
E. The television in the diner finally shows a clear emergency broadcast.

Correct Answer: B

Rationale: Starting around the 03:43 mark, a car is seen driving through the approaching dust cloud and pulling up to the gas pumps, where an old woman then exits the car using a walker.","As a large cloud of dust approaches the truck stop, what visible event occurs?",The group of people inside the diner prepares to evacuate in a black SUV.,A car drives out of the dust and an elderly woman with a walker gets out.,The gas pumps at the station explode as the dust cloud reaches them.,A man uses a radio to call for help before the storm hits the building.,The television in the diner finally shows a clear emergency broadcast.,B,"Starting around the 03:43 mark, a car is seen driving through the approaching dust cloud and pulling up to the gas pumps, where an old woman then exits the car using a walker."
1026_Legion/segment_0007.mp4,"Question:
Which of the following best describes the progression of the main action sequence occurring at the diner?

A. A character with black wings helps a man repair a car before they are both attacked by a crowd.
B. A group of survivors fights off an army of winged creatures until a large explosion destroys the diner.
C. A character with black wings engages in a lengthy duel with a man, followed by the diner exploding as a car flees.
D. Two men fight over a weapon until a winged creature arrives to mediate the conflict.
E. A character with black wings defends the diner from a fire, but the building eventually collapses due to structural failure.

Correct Answer: C

Rationale: The clip depicts an extended combat sequence between a winged character and another man inside the diner, which culminates in the building being destroyed by a massive explosion as the other survivors drive away in a car.",Which of the following best describes the progression of the main action sequence occurring at the diner?,A character with black wings helps a man repair a car before they are both attacked by a crowd.,A group of survivors fights off an army of winged creatures until a large explosion destroys the diner.,"A character with black wings engages in a lengthy duel with a man, followed by the diner exploding as a car flees.",Two men fight over a weapon until a winged creature arrives to mediate the conflict.,"A character with black wings defends the diner from a fire, but the building eventually collapses due to structural failure.",C,"The clip depicts an extended combat sequence between a winged character and another man inside the diner, which culminates in the building being destroyed by a massive explosion as the other survivors drive away in a car."
3074_THE_ROOMMATE/segment_0004.mp4,"Question:
What does the woman do while looking in a mirror at the end of the clip, and what is revealed afterward?

A. She applies a dark shade of lipstick and is then seen walking into a crowded party.
B. She uses a pair of scissors to cut her hair and is then shown cleaning up the floor.
C. She cries and repeatedly strikes herself in the face, followed by shots showing bruises on her body.
D. She washes her face with cold water and then looks at a framed photo on the wall.
E. She stares silently at her reflection and then turns off the lights to leave the room.

Correct Answer: C

Rationale:
From 3:41 to 3:55, the woman is shown crying in front of a mirror and repeatedly hitting herself in the face with her hands. Immediately following this, from 3:56 to 4:07, several close-up shots reveal dark purple bruises on her shoulder, arm, and leg.","What does the woman do while looking in a mirror at the end of the clip, and what is revealed afterward?",She applies a dark shade of lipstick and is then seen walking into a crowded party.,She uses a pair of scissors to cut her hair and is then shown cleaning up the floor.,"She cries and repeatedly strikes herself in the face, followed by shots showing bruises on her body.",She washes her face with cold water and then looks at a framed photo on the wall.,She stares silently at her reflection and then turns off the lights to leave the room.,C,"From 3:41 to 3:55, the woman is shown crying in front of a mirror and repeatedly hitting herself in the face with her hands. Immediately following this, from 3:56 to 4:07, several close-up shots reveal dark purple bruises on her shoulder, arm, and leg."
3074_THE_ROOMMATE/segment_0000.mp4,"Question:
Which of the following best describes the progression of interactions between the two main female characters, Sara and Rebecca, as shown throughout the clip?

A. They are shown sharing a dorm room and spending time together at several locations, while Rebecca is also shown secretly observing Sara on multiple occasions.
B. They are shown as distant acquaintances who only interact once when they accidentally bump into each other in a school store.
C. They are shown as antagonistic roommates who spend the majority of the clip arguing over their shared living space.
D. They are shown as students who only interact when collaborating on a project during a fashion design class.
E. They are shown as long-distance friends who primarily communicate via phone calls while living in different states.

Correct Answer: A

Rationale:
The clip features several scenes of Sara and Rebecca interacting in their shared dorm room, a store, and an art gallery, while also depicting moments where Rebecca watches Sara secretly from behind a shelf or while she is sleeping.","Which of the following best describes the progression of interactions between the two main female characters, Sara and Rebecca, as shown throughout the clip?","They are shown sharing a dorm room and spending time together at several locations, while Rebecca is also shown secretly observing Sara on multiple occasions.",They are shown as distant acquaintances who only interact once when they accidentally bump into each other in a school store.,They are shown as antagonistic roommates who spend the majority of the clip arguing over their shared living space.,They are shown as students who only interact when collaborating on a project during a fashion design class.,They are shown as long-distance friends who primarily communicate via phone calls while living in different states.,A,"The clip features several scenes of Sara and Rebecca interacting in their shared dorm room, a store, and an art gallery, while also depicting moments where Rebecca watches Sara secretly from behind a shelf or while she is sleeping."
3074_THE_ROOMMATE/segment_0006.mp4,"Question:
What visible progression of events occurs between the woman in the black top and the woman in the blue dress while they are in the bathroom?

A. They have a heated argument, one woman throws her lipstick at the mirror, and they both leave the room.
B. They talk about lip gloss, the woman in the black top kisses the woman in the blue dress, and then she exits the bathroom.
C. One woman helps the other fix her jewelry, they share a friendly hug, and then they leave for a party together.
D. They trade makeup products, take a photo together in the mirror, and then walk out of the room talking.
E. They look at a website on a laptop, one woman becomes visibly upset, and the other woman tries to calm her down.

Correct Answer: B

Rationale:
The woman in the black top watches the woman in the blue dress apply makeup, they speak briefly, she initiates a kiss, and then she walks out of the room by herself.",What visible progression of events occurs between the woman in the black top and the woman in the blue dress while they are in the bathroom?,"They have a heated argument, one woman throws her lipstick at the mirror, and they both leave the room.","They talk about lip gloss, the woman in the black top kisses the woman in the blue dress, and then she exits the bathroom.","One woman helps the other fix her jewelry, they share a friendly hug, and then they leave for a party together.","They trade makeup products, take a photo together in the mirror, and then walk out of the room talking.","They look at a website on a laptop, one woman becomes visibly upset, and the other woman tries to calm her down.",B,"The woman in the black top watches the woman in the blue dress apply makeup, they speak briefly, she initiates a kiss, and then she walks out of the room by herself."
3074_THE_ROOMMATE/segment_0003.mp4,"Question:
After answering a phone call in her room at night, what is the blonde woman shown doing?

A. She has a long conversation with the man about their relationship.
B. She listens silently while scenes of the man and another woman together are intercut with her lying in bed.
C. She writes down a message on a notepad next to her bed.
D. She puts the phone on speaker and plays music for the caller.
E. She gets out of bed and begins to pack a suitcase.

Correct Answer: B

Rationale:
The clip shows the blonde woman answering the phone and remaining on the line without speaking, while the film intercuts her reactions in bed with shots of the man and the brunette woman together in a bedroom.","After answering a phone call in her room at night, what is the blonde woman shown doing?",She has a long conversation with the man about their relationship.,She listens silently while scenes of the man and another woman together are intercut with her lying in bed.,She writes down a message on a notepad next to her bed.,She puts the phone on speaker and plays music for the caller.,She gets out of bed and begins to pack a suitcase.,B,"The clip shows the blonde woman answering the phone and remaining on the line without speaking, while the film intercuts her reactions in bed with shots of the man and the brunette woman together in a bedroom."
3074_THE_ROOMMATE/segment_0002.mp4,"Question:
What occurs during the scene where a woman is showering in a dark bathroom?

A. A masked intruder steals her clothes from the bench.
B. A person wearing a dark hoodie pulls back the curtain and attacks her.
C. The woman slips and hits her head on the tiled floor.
D. A group of friends jumps out to surprise her for her birthday.
E. The bathroom lights flicker and the water suddenly turns off.

Correct Answer: B

Rationale:
At approximately 03:19, a figure wearing a dark hoodie is shown pulling open the shower curtain and violently assaulting the woman, pinning her to the ground.",What occurs during the scene where a woman is showering in a dark bathroom?,A masked intruder steals her clothes from the bench.,A person wearing a dark hoodie pulls back the curtain and attacks her.,The woman slips and hits her head on the tiled floor.,A group of friends jumps out to surprise her for her birthday.,The bathroom lights flicker and the water suddenly turns off.,B,"At approximately 03:19, a figure wearing a dark hoodie is shown pulling open the shower curtain and violently assaulting the woman, pinning her to the ground."
3074_THE_ROOMMATE/segment_0008.mp4,"Question:
After a woman enters a room and discovers another person bound and gagged on a bed, what follows between her and the woman who was already inside?

A. They engage in a quiet conversation until help arrives.
B. The newcomer is immediately knocked unconscious with a blunt object.
C. One woman threatens the other with a handgun, leading to a violent physical fight.
D. A man enters the room to intervene and stops the confrontation.
E. Both women work together to untie the person on the bed.

Correct Answer: C

Rationale:
Starting around 2:53, a woman in a black tank top points a revolver at the woman who just arrived. From 3:22 until the end of the clip, the two women engage in a violent struggle involving hitting, grappling, and fighting over the gun.","After a woman enters a room and discovers another person bound and gagged on a bed, what follows between her and the woman who was already inside?",They engage in a quiet conversation until help arrives.,The newcomer is immediately knocked unconscious with a blunt object.,"One woman threatens the other with a handgun, leading to a violent physical fight.",A man enters the room to intervene and stops the confrontation.,Both women work together to untie the person on the bed.,C,"Starting around 2:53, a woman in a black tank top points a revolver at the woman who just arrived. From 3:22 until the end of the clip, the two women engage in a violent struggle involving hitting, grappling, and fighting over the gun."
3074_THE_ROOMMATE/segment_0001.mp4,"Question:
After one woman leaves the dorm room, what does the remaining woman do with a piece of jewelry while looking in the mirror?

A. She cleans the jewelry with a cloth and carefully places it back in a jewelry box.
B. She forces an earring through her earlobe until it bleeds and then tastes the blood.
C. She puts on the jewelry easily and smiles while taking a photo of herself with a digital camera.
D. She accidentally drops the jewelry on the floor and searches for it under the bed.
E. She decides the jewelry does not look good on her and throws it into a trash can.

Correct Answer: B

Rationale: Between 03:18 and 03:45, the woman is seen struggling to push a large earring through her earlobe. She winces in pain, blood appears on her finger, and she then licks the blood off her finger while smiling at her reflection.","After one woman leaves the dorm room, what does the remaining woman do with a piece of jewelry while looking in the mirror?",She cleans the jewelry with a cloth and carefully places it back in a jewelry box.,She forces an earring through her earlobe until it bleeds and then tastes the blood.,She puts on the jewelry easily and smiles while taking a photo of herself with a digital camera.,She accidentally drops the jewelry on the floor and searches for it under the bed.,She decides the jewelry does not look good on her and throws it into a trash can.,B,"Between 03:18 and 03:45, the woman is seen struggling to push a large earring through her earlobe. She winces in pain, blood appears on her finger, and she then licks the blood off her finger while smiling at her reflection."
3074_THE_ROOMMATE/segment_0007.mp4,"Question:
After knocking on a dorm room door and receiving no response, what does the man do before walking away?

A. He leaves a package on the door handle.
B. He slides a handwritten note under the door.
C. He writes a message on the clipboard hanging on the door.
D. He tries to push a key under the door.
E. He leaves a voicemail on his cell phone.

Correct Answer: B

Rationale:
The man is shown writing a note to ""Sara"" at 03:33 and then sliding it under the door of room 316 at 03:37, which is then retrieved by the woman sitting silently inside the room.","After knocking on a dorm room door and receiving no response, what does the man do before walking away?",He leaves a package on the door handle.,He slides a handwritten note under the door.,He writes a message on the clipboard hanging on the door.,He tries to push a key under the door.,He leaves a voicemail on his cell phone.,B,"The man is shown writing a note to ""Sara"" at 03:33 and then sliding it under the door of room 316 at 03:37, which is then retrieved by the woman sitting silently inside the room."
3074_THE_ROOMMATE/segment_0005.mp4,"Question:
During a visit to her roommate's family home, what does the dark-haired woman discover displayed on the walls of her roommate's bedroom?

A. A collection of large, ornate mirrors reflecting the entire room.
B. Numerous charcoal and painted portraits depicting her own face.
C. A set of antique maps and framed historical documents.
D. Various posters of famous actors and musicians.
E. Dozens of polaroid photos of her roommate with other friends.

Correct Answer: B

Rationale:
When the dark-haired woman enters the bedroom, she looks at the wall, and the camera reveals several artistic renderings that clearly depict her own likeness.","During a visit to her roommate's family home, what does the dark-haired woman discover displayed on the walls of her roommate's bedroom?","A collection of large, ornate mirrors reflecting the entire room.",Numerous charcoal and painted portraits depicting her own face.,A set of antique maps and framed historical documents.,Various posters of famous actors and musicians.,Dozens of polaroid photos of her roommate with other friends.,B,"When the dark-haired woman enters the bedroom, she looks at the wall, and the camera reveals several artistic renderings that clearly depict her own likeness."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0004.mp4,"Question:
During the town gathering after the village is attacked, what does the man leading the crowd accuse the witch hunters of?

A. He accuses them of secretly working with the witches to destroy the village.
B. He blames them for the deaths of seven people and the abduction of a child.
C. He claims they stole the village's weapons and left the residents defenseless.
D. He accuses them of starting the fires in the houses themselves.
E. He alleges that they fled the village as soon as the attack began.

Correct Answer: B

Rationale:
During the town gathering in the aftermath of the attack, the man in the black coat points and shouts to the crowd, explicitly blaming the witch hunters for the deaths of seven people who burned in the fire and the abduction of an innocent child.","During the town gathering after the village is attacked, what does the man leading the crowd accuse the witch hunters of?",He accuses them of secretly working with the witches to destroy the village.,He blames them for the deaths of seven people and the abduction of a child.,He claims they stole the village's weapons and left the residents defenseless.,He accuses them of starting the fires in the houses themselves.,He alleges that they fled the village as soon as the attack began.,B,"During the town gathering in the aftermath of the attack, the man in the black coat points and shouts to the crowd, explicitly blaming the witch hunters for the deaths of seven people who burned in the fire and the abduction of an innocent child."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0003.mp4,"Question:
How is the spiky-headed witch finally subdued during her confrontation in the forest?

A. She is caught in a large rope net dropped from the trees.
B. Gretel shoots her with a crossbow bolt.
C. A man with long blond hair runs up behind her and shocks her neck with a device.
D. Hansel tackles her to the ground and binds her hands with chains.
E. She trips and falls into a deep pit hidden under the dry leaves.

Correct Answer: C

Rationale:
At 03:26, as the spiky-headed witch prepares to strike, a man with long blond hair runs up from behind her. He presses a small device against her neck, which emits blue electric sparks and instantly paralyzes and subdues her.",How is the spiky-headed witch finally subdued during her confrontation in the forest?,She is caught in a large rope net dropped from the trees.,Gretel shoots her with a crossbow bolt.,A man with long blond hair runs up behind her and shocks her neck with a device.,Hansel tackles her to the ground and binds her hands with chains.,She trips and falls into a deep pit hidden under the dry leaves.,C,"At 03:26, as the spiky-headed witch prepares to strike, a man with long blond hair runs up from behind her. He presses a small device against her neck, which emits blue electric sparks and instantly paralyzes and subdues her."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0008.mp4,"Question:
Which of the following best describes the main progression of events after the moon turns red in the clip?

A. The witches complete their sacrificial ritual, and the hunters are captured trying to save the children.
B. An intense battle erupts as the hunters launch a surprise attack on the witches, ultimately rescuing Gretel and the captured children.
C. The friendly troll betrays the hunters to protect the witches, resulting in a victory for the witches.
D. The hunters are quickly defeated by the witches' magic, forcing them to abandon the children and escape.
E. The witches peacefully negotiate with the hunters and release the children without any conflict.

Correct Answer: B

Rationale:
After the moon turns red, Hansel and his allies launch a surprise assault using firearms and a rapid-fire rotary gun. During the chaotic battle, the friendly troll helps Gretel break her chains, Hansel rescues the children from their cage, and the hunters successfully fight off the witches.",Which of the following best describes the main progression of events after the moon turns red in the clip?,"The witches complete their sacrificial ritual, and the hunters are captured trying to save the children.","An intense battle erupts as the hunters launch a surprise attack on the witches, ultimately rescuing Gretel and the captured children.","The friendly troll betrays the hunters to protect the witches, resulting in a victory for the witches.","The hunters are quickly defeated by the witches' magic, forcing them to abandon the children and escape.",The witches peacefully negotiate with the hunters and release the children without any conflict.,B,"After the moon turns red, Hansel and his allies launch a surprise assault using firearms and a rapid-fire rotary gun. During the chaotic battle, the friendly troll helps Gretel break her chains, Hansel rescues the children from their cage, and the hunters successfully fight off the witches."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0003.mp4,"Question:
During the classroom scene, what sequence of actions does the teacher perform on the spider-like creature?

A. He makes it hover in the air, multiply into several creatures, and then freeze in place.
B. He makes it grow larger, turn invisible, and then shrink back to its original size.
C. He controls its movements to jump on students, causes it to writhe in pain, and finally kills it.
D. He transforms it into a goblet, fills it with blue fire, and then turns it back into a spider.
E. He forces it to crawl up the blackboard, speak to the class, and then explode into dust.

Correct Answer: C

Rationale:
In the classroom, the teacher first casts a spell to control the spider-like creature, making it jump onto several students' heads and desks. He then performs a second spell that causes the creature to writhe in pain, before finally casting a third spell that kills it on a student's desk.","During the classroom scene, what sequence of actions does the teacher perform on the spider-like creature?","He makes it hover in the air, multiply into several creatures, and then freeze in place.","He makes it grow larger, turn invisible, and then shrink back to its original size.","He controls its movements to jump on students, causes it to writhe in pain, and finally kills it.","He transforms it into a goblet, fills it with blue fire, and then turns it back into a spider.","He forces it to crawl up the blackboard, speak to the class, and then explode into dust.",C,"In the classroom, the teacher first casts a spell to control the spider-like creature, making it jump onto several students' heads and desks. He then performs a second spell that causes the creature to writhe in pain, before finally casting a third spell that kills it on a student's desk."
3015_CHARLIE_ST_CLOUD/segment_0001.mp4,"Question:
After retrieving items from a drawer and checking a sunset chart, what does the young man do in the forest at the end of the clip?

A. He sets up a tent and builds a campfire near a fallen log.
B. He plays catch by throwing a baseball to the young boy.
C. He practices shooting arrows at a target with a crossbow.
D. He uses a map to navigate his way to a secluded lake.
E. He buries a wooden box beneath a large tree.

Correct Answer: B

Rationale:
In the latter part of the clip, the young man checks a sunset chart in his shed, retrieves a baseball and glove, and runs into the woods. At the very end of the clip, he throws the baseball to the young boy, who catches it with a red glove.","After retrieving items from a drawer and checking a sunset chart, what does the young man do in the forest at the end of the clip?",He sets up a tent and builds a campfire near a fallen log.,He plays catch by throwing a baseball to the young boy.,He practices shooting arrows at a target with a crossbow.,He uses a map to navigate his way to a secluded lake.,He buries a wooden box beneath a large tree.,B,"In the latter part of the clip, the young man checks a sunset chart in his shed, retrieves a baseball and glove, and runs into the woods. At the very end of the clip, he throws the baseball to the young boy, who catches it with a red glove."
3015_CHARLIE_ST_CLOUD/segment_0007.mp4,"Question:
After jumping off the boat and diving into the water, what does the young man find using his flashlight?

A. An old, empty wooden chest on the seabed
B. A person wearing a yellow life jacket inside a submerged boat
C. A glowing red beacon attached to a rock
D. A lost necklace tangled in underwater vegetation
E. A large sea animal trapped in a net

Correct Answer: B

Rationale:
At the end of the clip, the young man dives into the dark water with a flashlight, swims down to a submerged vessel, and shines his light inside to reveal a person wearing a yellow life jacket.","After jumping off the boat and diving into the water, what does the young man find using his flashlight?","An old, empty wooden chest on the seabed",A person wearing a yellow life jacket inside a submerged boat,A glowing red beacon attached to a rock,A lost necklace tangled in underwater vegetation,A large sea animal trapped in a net,B,"At the end of the clip, the young man dives into the dark water with a flashlight, swims down to a submerged vessel, and shines his light inside to reveal a person wearing a yellow life jacket."
3034_IDES_OF_MARCH/segment_0003.mp4,"Question:
Which of the following sequences of actions does the main character perform after leaving the hotel room?

A. He walks to a campaign office, hands a written note to a female colleague, withdraws cash from a bank, and then meets with a woman on the street.
B. He meets a colleague in a restaurant, deposits cash at a bank, and then receives a phone call while walking in a park.
C. He goes to a campaign office, argues with his boss, withdraws cash from an ATM, and then enters a hotel lobby.
D. He walks to a campaign office, receives a phone call from a reporter, withdraws cash from a bank, and then takes a taxi.
E. He goes to a bank to withdraw cash, walks to a campaign office to write a note, and then meets with a woman inside a restaurant.

Correct Answer: A

Rationale:
After the hotel room scene, the main character is shown walking to a busy campaign office where he writes and hands a note to a female coworker. He then enters ""Stock Yards Bank & Trust"" to withdraw a stack of cash from a teller, followed by a scene where he walks outside on the phone and is approached by a woman on the street.",Which of the following sequences of actions does the main character perform after leaving the hotel room?,"He walks to a campaign office, hands a written note to a female colleague, withdraws cash from a bank, and then meets with a woman on the street.","He meets a colleague in a restaurant, deposits cash at a bank, and then receives a phone call while walking in a park.","He goes to a campaign office, argues with his boss, withdraws cash from an ATM, and then enters a hotel lobby.","He walks to a campaign office, receives a phone call from a reporter, withdraws cash from a bank, and then takes a taxi.","He goes to a bank to withdraw cash, walks to a campaign office to write a note, and then meets with a woman inside a restaurant.",A,"After the hotel room scene, the main character is shown walking to a busy campaign office where he writes and hands a note to a female coworker. He then enters ""Stock Yards Bank & Trust"" to withdraw a stack of cash from a teller, followed by a scene where he walks outside on the phone and is approached by a woman on the street."
3034_IDES_OF_MARCH/segment_0002.mp4,"After the man on the bus receives an instant message on his laptop from ""Molly1991,"" what is shown happening next between him and the woman who sent it?

A. They have an argument in the aisle of the bus.
B. They are shown kissing and lying in a hotel bed together.
C. They exit the bus together and walk into a campaign office.
D. He ignores her and continues writing an email to his boss.
E. She apologizes to him and leaves her seat to sit elsewhere.

Correct Answer: B

Rationale:
At 03:07, the man on the bus receives an instant message on his laptop from ""Molly1991"" and looks back to smile at the blonde woman sitting a few rows behind him. In the subsequent scene, the two are shown kissing passionately on a bed and then lying in a hotel bed together while the man uses his laptop.","After the man on the bus receives an instant message on his laptop from ""Molly1991,"" what is shown happening next between him and the woman who sent it?",They have an argument in the aisle of the bus.,They are shown kissing and lying in a hotel bed together.,They exit the bus together and walk into a campaign office.,He ignores her and continues writing an email to his boss.,She apologizes to him and leaves her seat to sit elsewhere.,B,"At 03:07, the man on the bus receives an instant message on his laptop from ""Molly1991"" and looks back to smile at the blonde woman sitting a few rows behind him. In the subsequent scene, the two are shown kissing passionately on a bed and then lying in a hotel bed together while the man uses his laptop."
3032_HOW_DO_YOU_KNOW/segment_0004.mp4,"Question:
After packing a duffel bag and leaving her apartment, what does the blonde woman do?

A. She moves into a man's apartment, where he welcomes her and designates an empty drawer in his closet for her.
B. She goes to a baseball locker room to meet a man who is sitting in a hot tub.
C. She checks into a hotel room and begins unpacking her suitcases.
D. She visits a friend's office to help him sort through stacks of paperwork and moving boxes.
E. She attends a baseball game and watches from the dugout with the players.

Correct Answer: A

Rationale:
In the clip, the blonde woman is shown packing her clothes into a duffel bag, hugging a female friend, and leaving her apartment. She then arrives at the blonde man's apartment with multiple suitcases, where he welcomes her inside and opens an empty drawer in his large walk-in closet for her to use.","After packing a duffel bag and leaving her apartment, what does the blonde woman do?","She moves into a man's apartment, where he welcomes her and designates an empty drawer in his closet for her.",She goes to a baseball locker room to meet a man who is sitting in a hot tub.,She checks into a hotel room and begins unpacking her suitcases.,She visits a friend's office to help him sort through stacks of paperwork and moving boxes.,She attends a baseball game and watches from the dugout with the players.,A,"In the clip, the blonde woman is shown packing her clothes into a duffel bag, hugging a female friend, and leaving her apartment. She then arrives at the blonde man's apartment with multiple suitcases, where he welcomes her inside and opens an empty drawer in his large walk-in closet for her to use."
3032_HOW_DO_YOU_KNOW/segment_0009.mp4,"Question:
After boarding the bus near the end of the clip, what does the blonde woman do?

A. She walks to the back of the bus and sits down next to another passenger.
B. She exits the bus and steps back onto the street.
C. She opens a window to wave goodbye to the man.
D. She stands near the front of the bus to talk to the driver.
E. She sits down and begins searching through her purse.

Correct Answer: B

Rationale:
At the end of the clip, the blonde woman boards the bus, but shortly after, the bus is shown pulling over, and she exits the bus onto the street.","After boarding the bus near the end of the clip, what does the blonde woman do?",She walks to the back of the bus and sits down next to another passenger.,She exits the bus and steps back onto the street.,She opens a window to wave goodbye to the man.,She stands near the front of the bus to talk to the driver.,She sits down and begins searching through her purse.,B,"At the end of the clip, the blonde woman boards the bus, but shortly after, the bus is shown pulling over, and she exits the bus onto the street."
3032_HOW_DO_YOU_KNOW/segment_0001.mp4,"Question:
While talking on the phone near the end of the clip, what happens to the man in the white T-shirt?

A. He slips and falls down a flight of carpeted stairs.
B. He drops his phone into a water-filled sink.
C. He trips over a living room chair and spills his drink.
D. He steps out onto the balcony and drops his phone over the edge.
E. He burns his hand on a hot light bulb and drops his phone.

Correct Answer: A

Rationale:
At around 4:01, while speaking on his phone, the man in the white T-shirt loses his footing as he walks down the stairs and tumbles all the way down to the carpeted landing.","While talking on the phone near the end of the clip, what happens to the man in the white T-shirt?",He slips and falls down a flight of carpeted stairs.,He drops his phone into a water-filled sink.,He trips over a living room chair and spills his drink.,He steps out onto the balcony and drops his phone over the edge.,He burns his hand on a hot light bulb and drops his phone.,A,"At around 4:01, while speaking on his phone, the man in the white T-shirt loses his footing as he walks down the stairs and tumbles all the way down to the carpeted landing."
3032_HOW_DO_YOU_KNOW/segment_0005.mp4,"Question:
After the blonde woman packs her bags and leaves the apartment building, what does the man in the dark suit jacket do?

A. He remains in the apartment to talk to the other man and tries to call her on his phone.
B. He runs down the stairs, catches up with her on the street, and walks away with her while helping to carry her large bag.
C. He takes the elevator down to the lobby, asks the doorman where she went, and runs after her.
D. He chases her to the elevator, boards it with her, and convinces her to return to the apartment.
E. He runs down the stairs but is stopped by the doorman at the front entrance of the building.

Correct Answer: B

Rationale:
At the beginning of the sequence (03:01), the man in the dark suit jacket is shown running down the building's stairwell. He exits the front doors of the building at 03:19, catches up with the woman on the sidewalk, helps her carry her heavy rolling suitcase, and the two walk away down the street together.","After the blonde woman packs her bags and leaves the apartment building, what does the man in the dark suit jacket do?",He remains in the apartment to talk to the other man and tries to call her on his phone.,"He runs down the stairs, catches up with her on the street, and walks away with her while helping to carry her large bag.","He takes the elevator down to the lobby, asks the doorman where she went, and runs after her.","He chases her to the elevator, boards it with her, and convinces her to return to the apartment.",He runs down the stairs but is stopped by the doorman at the front entrance of the building.,B,"At the beginning of the sequence (03:01), the man in the dark suit jacket is shown running down the building's stairwell. He exits the front doors of the building at 03:19, catches up with the woman on the sidewalk, helps her carry her heavy rolling suitcase, and the two walk away down the street together."
