file,raw_response,question,option_A,option_B,option_C,option_D,option_E,correct_answer,rationale
3074_THE_ROOMMATE/segment_0012.mp4,"Question:
After the blonde woman leaves the room to go to a studio, what sequence of actions does the woman in the grey sweater perform?

A. She reads the sketchbook on the bed, calls a friend, and then begins to pack her belongings into a suitcase.
B. She watches the blonde woman leave, checks the hallway to ensure she is alone, and then searches through the blonde woman's desk drawers until she finds a bottle of medication.
C. She follows the blonde woman into the hallway, confronts her about the notebook on the bed, and then returns to the room to search the desk.
D. She opens a laptop on the desk to search for information about the medication she found in the trash.
E. She lies down on the bed to rest, notices a notebook, and then decides to move the desk to find a lost item before being startled.

Correct Answer: B

Rationale:
After the blonde woman departs, the woman in the grey sweater checks the door to confirm the hallway is empty. She then proceeds to search through several desk drawers, ultimately finding and examining a yellow prescription pill bottle.","After the blonde woman leaves the room to go to a studio, what sequence of actions does the woman in the grey sweater perform?","She reads the sketchbook on the bed, calls a friend, and then begins to pack her belongings into a suitcase.","She watches the blonde woman leave, checks the hallway to ensure she is alone, and then searches through the blonde woman's desk drawers until she finds a bottle of medication.","She follows the blonde woman into the hallway, confronts her about the notebook on the bed, and then returns to the room to search the desk.",She opens a laptop on the desk to search for information about the medication she found in the trash.,"She lies down on the bed to rest, notices a notebook, and then decides to move the desk to find a lost item before being startled.",B,"After the blonde woman departs, the woman in the grey sweater checks the door to confirm the hallway is empty. She then proceeds to search through several desk drawers, ultimately finding and examining a yellow prescription pill bottle."
3074_THE_ROOMMATE/segment_0003.mp4,"Question:
After picking up a piece of jewelry from the nightstand, what does the woman do while looking in the mirror?

A. She cleans the jewelry with a cloth and places it inside a small velvet box.
B. She brushes her hair and pins it back using a small decorative clip.
C. She puts on an earring until blood appears on her finger, which she then licks.
D. She applies lipstick and checks her reflection before leaving the room.
E. She tries on a necklace but struggles to fasten the clasp behind her neck.

Correct Answer: C

Rationale: The video shows the woman putting on a large earring while looking in the mirror; she appears to struggle or press it in until a drop of blood appears on her finger, which she then licks.","After picking up a piece of jewelry from the nightstand, what does the woman do while looking in the mirror?",She cleans the jewelry with a cloth and places it inside a small velvet box.,She brushes her hair and pins it back using a small decorative clip.,"She puts on an earring until blood appears on her finger, which she then licks.",She applies lipstick and checks her reflection before leaving the room.,She tries on a necklace but struggles to fasten the clasp behind her neck.,C,"The video shows the woman putting on a large earring while looking in the mirror; she appears to struggle or press it in until a drop of blood appears on her finger, which she then licks."
3074_THE_ROOMMATE/segment_0019.mp4,"Question:
What visible task does the woman attempt in the hallway after her initial conversation in the room?

A. She tries to carry a large television into her apartment.
B. She attempts to move a bed frame into the hallway and is assisted by a man.
C. She drags several heavy suitcases from the elevator to her door.
D. She paints the walls of the corridor while a man watches.
E. She picks up a stack of boxes and carries them into an open doorway.

Correct Answer: B

Rationale:
The final segment of the clip shows the woman struggling to push a bed frame out of a room and into the hallway, at which point the man appears and helps her move it.",What visible task does the woman attempt in the hallway after her initial conversation in the room?,She tries to carry a large television into her apartment.,She attempts to move a bed frame into the hallway and is assisted by a man.,She drags several heavy suitcases from the elevator to her door.,She paints the walls of the corridor while a man watches.,She picks up a stack of boxes and carries them into an open doorway.,B,"The final segment of the clip shows the woman struggling to push a bed frame out of a room and into the hallway, at which point the man appears and helps her move it."
3074_THE_ROOMMATE/segment_0014.mp4,"Question:
After emerging from the back area of the tattoo parlor, what does the woman in the plaid shirt reveal to the other woman?

A. A new piercing on her eyebrow
B. A tattoo of a heart on her wrist
C. A tattoo of the name ""Emily"" on her upper chest
D. A small bandage covering a cut on her arm
E. A drawing she made while waiting in the back

Correct Answer: C

Rationale:
The woman in the plaid shirt pulls down the neckline of her top to show her companion a fresh tattoo on her skin that clearly reads ""emily"".","After emerging from the back area of the tattoo parlor, what does the woman in the plaid shirt reveal to the other woman?",A new piercing on her eyebrow,A tattoo of a heart on her wrist,"A tattoo of the name ""Emily"" on her upper chest",A small bandage covering a cut on her arm,A drawing she made while waiting in the back,C,"The woman in the plaid shirt pulls down the neckline of her top to show her companion a fresh tattoo on her skin that clearly reads ""emily""."
3074_THE_ROOMMATE/segment_0002.mp4,"Question:
After finding a small kitten in an outdoor vent at night, what does the woman in the grey sweatshirt do with it?

A. She leaves it near the vent and continues her walk.
B. She hides it inside her sweatshirt and brings it into her dorm room to show her roommate.
C. She takes it to the cafe where she works to show her colleagues.
D. She places it in a box outside the building for someone else to find.
E. She carries it to a nearby animal shelter immediately.

Correct Answer: B

Rationale: At 01:06, the woman is seen picking up a kitten from an outdoor vent. In the following scene at 01:11, she enters her dorm room with a visible bulge in her sweatshirt, which she unzips at 01:25 to reveal the kitten to the other woman.","After finding a small kitten in an outdoor vent at night, what does the woman in the grey sweatshirt do with it?",She leaves it near the vent and continues her walk.,She hides it inside her sweatshirt and brings it into her dorm room to show her roommate.,She takes it to the cafe where she works to show her colleagues.,She places it in a box outside the building for someone else to find.,She carries it to a nearby animal shelter immediately.,B,"At 01:06, the woman is seen picking up a kitten from an outdoor vent. In the following scene at 01:11, she enters her dorm room with a visible bulge in her sweatshirt, which she unzips at 01:25 to reveal the kitten to the other woman."
3074_THE_ROOMMATE/segment_0013.mp4,"Question:
During the encounter at the gas station, what does the woman do after spraying the man with gasoline?

A. She throws a lit match onto the gasoline-covered pavement.
B. She uses the gasoline to set her own car on fire.
C. She holds up a lit lighter but then snaps it shut and walks away.
D. She ignites the man's clothes by touching the lighter to his sleeve.
E. She drops the lighter into the gas tank and runs away.

Correct Answer: C

Rationale:
At the gas station, the woman is shown spraying the man with gasoline from the pump. She then flicks open a lighter, producing a flame while looking at him, but she closes the lighter without setting him on fire and calls him a name before the scene changes.","During the encounter at the gas station, what does the woman do after spraying the man with gasoline?",She throws a lit match onto the gasoline-covered pavement.,She uses the gasoline to set her own car on fire.,She holds up a lit lighter but then snaps it shut and walks away.,She ignites the man's clothes by touching the lighter to his sleeve.,She drops the lighter into the gas tank and runs away.,C,"At the gas station, the woman is shown spraying the man with gasoline from the pump. She then flicks open a lighter, producing a flame while looking at him, but she closes the lighter without setting him on fire and calls him a name before the scene changes."
3074_THE_ROOMMATE/segment_0008.mp4,"Question:
After carrying a black kitten into a laundry room, what does the blonde woman do with it?

A. She washes the kitten in a sink and then dries it with a towel.
B. She places the kitten inside a dryer, closes the door, and starts the machine.
C. She leaves the kitten in her laundry basket and exits the room.
D. She puts the kitten on top of a washing machine and walks away.
E. She hides the kitten inside an empty laundry detergent box.

Correct Answer: B

Rationale:
The video clearly shows the blonde woman taking the kitten out of a laundry basket, placing it into a front-loading dryer, closing the door, and then inserting coins into the slot to start the machine.","After carrying a black kitten into a laundry room, what does the blonde woman do with it?",She washes the kitten in a sink and then dries it with a towel.,"She places the kitten inside a dryer, closes the door, and starts the machine.",She leaves the kitten in her laundry basket and exits the room.,She puts the kitten on top of a washing machine and walks away.,She hides the kitten inside an empty laundry detergent box.,B,"The video clearly shows the blonde woman taking the kitten out of a laundry basket, placing it into a front-loading dryer, closing the door, and then inserting coins into the slot to start the machine."
3074_THE_ROOMMATE/segment_0001.mp4,"Question:
After picking up a vibrating phone while her roommate is asleep, what location does the woman in the blue hat visit to meet another person?

A. A university library
B. An art museum
C. A diner
D. An art supply store
E. A lecture hall

Correct Answer: C

Rationale:
After the dark-haired woman falls asleep and her phone vibrates on the nightstand, her roommate is seen reaching over to take the phone. Shortly after, the roommate is shown wearing a blue hat while walking through a rainy alley and entering a diner to meet another woman who is already seated.","After picking up a vibrating phone while her roommate is asleep, what location does the woman in the blue hat visit to meet another person?",A university library,An art museum,A diner,An art supply store,A lecture hall,C,"After the dark-haired woman falls asleep and her phone vibrates on the nightstand, her roommate is seen reaching over to take the phone. Shortly after, the roommate is shown wearing a blue hat while walking through a rainy alley and entering a diner to meet another woman who is already seated."
3074_THE_ROOMMATE/segment_0007.mp4,"Question:
After finding a ringing phone hidden inside a desk drawer, what action does the blonde woman take?

A. She immediately hands the phone to her roommate when she walks into the room.
B. She answers the phone and listens as a man speaks to her, while scenes of him with another woman are shown.
C. She puts the phone in her bag and leaves the apartment to meet the caller.
D. She ignores the call and continues to draw frustratedly in her notebook.
E. She dismantles the phone to prevent it from ringing again.

Correct Answer: B

Rationale:
The blonde woman is seen opening the drawer, answering the vibrating phone, and holding it to her ear to listen to the man on the other end while the clip intercuts between her and the man.","After finding a ringing phone hidden inside a desk drawer, what action does the blonde woman take?",She immediately hands the phone to her roommate when she walks into the room.,"She answers the phone and listens as a man speaks to her, while scenes of him with another woman are shown.",She puts the phone in her bag and leaves the apartment to meet the caller.,She ignores the call and continues to draw frustratedly in her notebook.,She dismantles the phone to prevent it from ringing again.,B,"The blonde woman is seen opening the drawer, answering the vibrating phone, and holding it to her ear to listen to the man on the other end while the clip intercuts between her and the man."
3074_THE_ROOMMATE/segment_0011.mp4,"Question:
What action does Rebecca take while sitting in the coffee shop with Sara?

A. She introduces Sara to a group of friends she sees outside.
B. She spills her drink on Sara and helps her clean it up.
C. She watches a group of girls through the window and then abruptly tells Sara they should leave.
D. She gets up to order more drinks for both of them from the counter.
E. She starts an argument with the barista over the quality of their coffee.

Correct Answer: C

Rationale:
In the coffee shop, Rebecca is shown repeatedly staring at a group of girls outside. After observing them, she suddenly tells Sara, ""Let's leave,"" and stands up to exit the shop.",What action does Rebecca take while sitting in the coffee shop with Sara?,She introduces Sara to a group of friends she sees outside.,She spills her drink on Sara and helps her clean it up.,She watches a group of girls through the window and then abruptly tells Sara they should leave.,She gets up to order more drinks for both of them from the counter.,She starts an argument with the barista over the quality of their coffee.,C,"In the coffee shop, Rebecca is shown repeatedly staring at a group of girls outside. After observing them, she suddenly tells Sara, ""Let's leave,"" and stands up to exit the shop."
3074_THE_ROOMMATE/segment_0017.mp4,"Question:
What does the woman in the white shirt find when she enters the bedroom of the apartment?

A. A man lying unconscious on the floor next to a broken lamp.
B. A woman tied and gagged on the bed, followed by a confrontation with another woman holding a gun.
C. An empty room with an open window and a note left on the nightstand.
D. A group of people who jump out from behind the furniture to surprise her.
E. Her friend packing a suitcase while another person watches from the doorway.

Correct Answer: B

Rationale: The video shows the woman in the white shirt entering the bedroom to find a woman tied to the headboard and gagged, immediately after which another woman appears and points a revolver at her.",What does the woman in the white shirt find when she enters the bedroom of the apartment?,A man lying unconscious on the floor next to a broken lamp.,"A woman tied and gagged on the bed, followed by a confrontation with another woman holding a gun.",An empty room with an open window and a note left on the nightstand.,A group of people who jump out from behind the furniture to surprise her.,Her friend packing a suitcase while another person watches from the doorway.,B,"The video shows the woman in the white shirt entering the bedroom to find a woman tied to the headboard and gagged, immediately after which another woman appears and points a revolver at her."
3074_THE_ROOMMATE/segment_0005.mp4,"Question:
What happens shortly after the woman in the shower closes the curtain and begins washing herself again?

A. The bathroom door opens and her roommate enters to talk to her.
B. The water temperature suddenly changes and causes her to scream.
C. A hooded individual pulls the shower curtain open and attacks her.
D. The shower head falls off the wall and strikes her on the head.
E. She slips on a bar of soap and falls down on the bathroom floor.

Correct Answer: C

Rationale:
At approximately 01:16 in the clip, a figure wearing a dark hoodie is seen pulling the shower curtain back and physically assaulting the woman, dragging her down to the floor of the shower.",What happens shortly after the woman in the shower closes the curtain and begins washing herself again?,The bathroom door opens and her roommate enters to talk to her.,The water temperature suddenly changes and causes her to scream.,A hooded individual pulls the shower curtain open and attacks her.,The shower head falls off the wall and strikes her on the head.,She slips on a bar of soap and falls down on the bathroom floor.,C,"At approximately 01:16 in the clip, a figure wearing a dark hoodie is seen pulling the shower curtain back and physically assaulting the woman, dragging her down to the floor of the shower."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0021.mp4,"Question:
At the end of the clip, what happens to the witch inside the cave when the man shoots her?

A. She vanishes into a cloud of dark smoke.
B. She catches the blast and reflects it back at him.
C. She is thrown backward and crashes into a stone wall, causing it to shatter.
D. She falls into a deep pit in the center of the cave.
E. She turns into a flock of birds and escapes through the ceiling.

Correct Answer: C

Rationale:
At the end of the clip, the man fires his weapon at the attacking witch. The blast throws her backward, slamming her into a stone wall which shatters and crumbles upon impact.","At the end of the clip, what happens to the witch inside the cave when the man shoots her?",She vanishes into a cloud of dark smoke.,She catches the blast and reflects it back at him.,"She is thrown backward and crashes into a stone wall, causing it to shatter.",She falls into a deep pit in the center of the cave.,She turns into a flock of birds and escapes through the ceiling.,C,"At the end of the clip, the man fires his weapon at the attacking witch. The blast throws her backward, slamming her into a stone wall which shatters and crumbles upon impact."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0014.mp4,"Question:
After climbing up through a hole in the floor into a dark room, what do the man and woman discover about the location?

A. They realize it is a witch's coven filled with magical books and potions.
B. They find out it is their childhood home after recognizing a wall drawing of two children and their old beds.
C. They discover it is a hidden weapons cache containing various crossbows and daggers.
D. They find out it is a village elder's office containing old registry records of their family.
E. They realize it is a secret prison chamber where local children were being held captive.

Correct Answer: B

Rationale:
After entering the room through a hole in the floor, the man uses a candle to examine the wooden wall, revealing a drawing of a boy and a girl, and realizes it is their childhood bedroom containing their old beds.","After climbing up through a hole in the floor into a dark room, what do the man and woman discover about the location?",They realize it is a witch's coven filled with magical books and potions.,They find out it is their childhood home after recognizing a wall drawing of two children and their old beds.,They discover it is a hidden weapons cache containing various crossbows and daggers.,They find out it is a village elder's office containing old registry records of their family.,They realize it is a secret prison chamber where local children were being held captive.,B,"After entering the room through a hole in the floor, the man uses a candle to examine the wooden wall, revealing a drawing of a boy and a girl, and realizes it is their childhood bedroom containing their old beds."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0005.mp4,"Question:
After waking up from a dream of being led through a dark forest as a child, what action does the sleeping woman take?

A. She gets out of bed to light a candle.
B. She looks over the side of her bed at a man sleeping on the floor.
C. She reaches under her pillow to grab a weapon.
D. She climbs down from her bed to wake up the man.
E. She walks over to a window to look outside at the village.

Correct Answer: B

Rationale:
At the end of the clip, the woman wakes up from her dream, sits up in her bunk bed, and peers over the edge to look down at a man sleeping peacefully on the floor below.","After waking up from a dream of being led through a dark forest as a child, what action does the sleeping woman take?",She gets out of bed to light a candle.,She looks over the side of her bed at a man sleeping on the floor.,She reaches under her pillow to grab a weapon.,She climbs down from her bed to wake up the man.,She walks over to a window to look outside at the village.,B,"At the end of the clip, the woman wakes up from her dream, sits up in her bunk bed, and peers over the edge to look down at a man sleeping peacefully on the floor below."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0021.mp4,"Question:
After her heated argument with the red-haired boy in the hallway, what does the girl in the pink dress do on the stairs?

A. She meets up with a group of friends and starts laughing.
B. She runs all the way up the stairs to escape the boy.
C. She sits on the steps, cries, and removes her shoes.
D. She sits down to write a letter while crying.
E. She takes off her jewelry and throws it down the stairs.

Correct Answer: C

Rationale:
Following her argument with the red-haired boy, the girl in the pink dress walks to the stairs, sits down on the steps while crying, and pulls off her shoes.","After her heated argument with the red-haired boy in the hallway, what does the girl in the pink dress do on the stairs?",She meets up with a group of friends and starts laughing.,She runs all the way up the stairs to escape the boy.,"She sits on the steps, cries, and removes her shoes.",She sits down to write a letter while crying.,She takes off her jewelry and throws it down the stairs.,C,"Following her argument with the red-haired boy, the girl in the pink dress walks to the stairs, sits down on the steps while crying, and pulls off her shoes."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0030.mp4,"Question:
After the boy in the yellow and black shirt knocks down the boy in the grey shirt with a spell, what happens when he prepares to kick him?

A. The boy in the red shirt attacks him, leading to a duel between the two.
B. The boy in the grey shirt immediately wakes up and grabs his ankle.
C. The boy in the red shirt stops him, and they both run together toward the glowing light at the end of the path.
D. The maze hedges open up and swallow the boy in the grey shirt.
E. He retrieves the boy's wand and fires a red signal into the sky.

Correct Answer: C

Rationale:
At 01:36, the boy in the yellow and black shirt knocks down the boy in the grey shirt. As he prepares to kick the unconscious boy, the boy in the red shirt grabs him and stops him. After a brief struggle, they both turn and run together toward the blue glowing light at the end of the maze corridor.","After the boy in the yellow and black shirt knocks down the boy in the grey shirt with a spell, what happens when he prepares to kick him?","The boy in the red shirt attacks him, leading to a duel between the two.",The boy in the grey shirt immediately wakes up and grabs his ankle.,"The boy in the red shirt stops him, and they both run together toward the glowing light at the end of the path.",The maze hedges open up and swallow the boy in the grey shirt.,He retrieves the boy's wand and fires a red signal into the sky.,C,"At 01:36, the boy in the yellow and black shirt knocks down the boy in the grey shirt. As he prepares to kick the unconscious boy, the boy in the red shirt grabs him and stops him. After a brief struggle, they both turn and run together toward the blue glowing light at the end of the maze corridor."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0009.mp4,"Question:
During the selection ceremony in the hall, whose name is read aloud from the final, unexpected piece of parchment produced by the flaming goblet?

A. Fleur Delacour
B. Viktor Krum
C. Cedric Diggory
D. Harry Potter
E. Ron Weasley

Correct Answer: D

Rationale:
At the end of the clip, after the other champions have been selected, the goblet unexpectedly turns purple again and spits out a final piece of parchment. The presenter catches it and reads aloud the name ""Harry Potter.""","During the selection ceremony in the hall, whose name is read aloud from the final, unexpected piece of parchment produced by the flaming goblet?",Fleur Delacour,Viktor Krum,Cedric Diggory,Harry Potter,Ron Weasley,D,"At the end of the clip, after the other champions have been selected, the goblet unexpectedly turns purple again and spits out a final piece of parchment. The presenter catches it and reads aloud the name ""Harry Potter."""
1051_Harry_Potter_and_the_goblet_of_fire/segment_0012.mp4,"Question:
In the forest scene with Hagrid, what happens immediately after Harry wraps the dark cloak around himself?

A. He transforms into a creature.
B. He completely disappears from view.
C. He is suddenly teleported to a different location.
D. He catches fire and turns into embers.
E. He falls to the ground unconscious.

Correct Answer: B

Rationale:
At the end of the video, Harry wraps a dark cloak over his shoulders and head, causing him to completely vanish and become invisible in the forest.","In the forest scene with Hagrid, what happens immediately after Harry wraps the dark cloak around himself?",He transforms into a creature.,He completely disappears from view.,He is suddenly teleported to a different location.,He catches fire and turns into embers.,He falls to the ground unconscious.,B,"At the end of the video, Harry wraps a dark cloak over his shoulders and head, causing him to completely vanish and become invisible in the forest."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0014.mp4,"Question:
What do the contestants inside the tent draw one by one from a small drawstring pouch?

A. Glowing magical crystals
B. Small, active miniature dragons
C. Tiny rolled-up parchment scrolls
D. Golden keys with wings
E. Ornate metal rings

Correct Answer: B

Rationale:
Starting at 1:05, a man holds out a small fabric pouch to a female contestant, who reaches in and pulls out a tiny, living green dragon. The subsequent male contestants also reach into the pouch and draw out different colored miniature dragons that move in their hands.",What do the contestants inside the tent draw one by one from a small drawstring pouch?,Glowing magical crystals,"Small, active miniature dragons",Tiny rolled-up parchment scrolls,Golden keys with wings,Ornate metal rings,B,"Starting at 1:05, a man holds out a small fabric pouch to a female contestant, who reaches in and pulls out a tiny, living green dragon. The subsequent male contestants also reach into the pouch and draw out different colored miniature dragons that move in their hands."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0026.mp4,"Question:
After walking through the forest with a man wearing a black hat, what object does the boy with glasses find discarded on the ground in a later scene?

A. A wooden wand
B. A silver flask
C. A black hat
D. A gray blanket
E. A gold watch

Correct Answer: C

Rationale:
At 1:26, a man wearing a black bowler-style hat walks alongside the boy with glasses in the forest. Later, at 1:55, the boy is walking alone through the foggy forest and comes across the same black hat lying on the ground amidst twigs and leaves.","After walking through the forest with a man wearing a black hat, what object does the boy with glasses find discarded on the ground in a later scene?",A wooden wand,A silver flask,A black hat,A gray blanket,A gold watch,C,"At 1:26, a man wearing a black bowler-style hat walks alongside the boy with glasses in the forest. Later, at 1:55, the boy is walking alone through the foggy forest and comes across the same black hat lying on the ground amidst twigs and leaves."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0023.mp4,"Question:
After consuming a small green plant and diving into the lake, what physical transformations does the young man undergo?

A. He grows a fish tail and his skin turns blue.
B. He develops gills on his neck and webbed hands and feet.
C. He grows scales over his entire body and sharp claws.
D. He transforms into a mermaid with long flowing hair.
E. He develops a blowhole on his head and dorsal fins.

Correct Answer: B

Rationale:
At the end of the clip, after eating the plant and diving into the water, the young man is shown clutching his neck as two gill slits open up, followed by close-up shots of his feet and hands developing webbed skin.","After consuming a small green plant and diving into the lake, what physical transformations does the young man undergo?",He grows a fish tail and his skin turns blue.,He develops gills on his neck and webbed hands and feet.,He grows scales over his entire body and sharp claws.,He transforms into a mermaid with long flowing hair.,He develops a blowhole on his head and dorsal fins.,B,"At the end of the clip, after eating the plant and diving into the water, the young man is shown clutching his neck as two gill slits open up, followed by close-up shots of his feet and hands developing webbed skin."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0034.mp4,"Question:
After breaking the magical connection between the two wands, how does the young man with glasses escape the graveyard?

A. He runs to a nearby black horse, mounts it with another boy, and rides away into the foggy woods.
B. He runs to a boy lying on the ground, summons a glowing blue cup, and is immediately transported to a crowded stadium.
C. He casts a spell that opens a glowing portal in the air and jumps through it with his friend.
D. He boards a flying broomstick and flies up into the sky while dodging spells from the cloaked figures.
E. He hides behind a large stone monument and disappears in a burst of white light.

Correct Answer: B

Rationale:
After the spell connection breaks, the young man with glasses runs to another boy lying on the ground, calls out to summon a glowing blue cup, and upon grabbing it, is instantly teleported back to a stadium filled with cheering spectators.","After breaking the magical connection between the two wands, how does the young man with glasses escape the graveyard?","He runs to a nearby black horse, mounts it with another boy, and rides away into the foggy woods.","He runs to a boy lying on the ground, summons a glowing blue cup, and is immediately transported to a crowded stadium.",He casts a spell that opens a glowing portal in the air and jumps through it with his friend.,He boards a flying broomstick and flies up into the sky while dodging spells from the cloaked figures.,He hides behind a large stone monument and disappears in a burst of white light.,B,"After the spell connection breaks, the young man with glasses runs to another boy lying on the ground, calls out to summon a glowing blue cup, and upon grabbing it, is instantly teleported back to a stadium filled with cheering spectators."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0007.mp4,"Question:
What happens to the spider-like creature at the end of the classroom demonstration?

A. It is returned to its glass container.
B. It is transformed into a different insect.
C. It is killed by a green flash of light from the teacher's wand.
D. It escapes into the classroom ceiling.
E. It is safely handed over to a student.

Correct Answer: C

Rationale:
Near the end of the clip, the teacher places the spider-like creature on a student's desk and points his wand at it. After casting a spell, a bright green flash of light strikes the creature, leaving it motionless and dead on its back.",What happens to the spider-like creature at the end of the classroom demonstration?,It is returned to its glass container.,It is transformed into a different insect.,It is killed by a green flash of light from the teacher's wand.,It escapes into the classroom ceiling.,It is safely handed over to a student.,C,"Near the end of the clip, the teacher places the spider-like creature on a student's desk and points his wand at it. After casting a spell, a bright green flash of light strikes the creature, leaving it motionless and dead on its back."
3015_CHARLIE_ST_CLOUD/segment_0009.mp4,"Question:
After the woman leaves the room and the man hears a voice calling out to him from outside, what action does he take?

A. He ignores the voice and continues packing the cardboard boxes in his room.
B. He takes a glass jar containing a lit candle and runs outside into the dark to search for her, eventually ending up in a foggy cemetery.
C. He sits down at the dining table to drink the remaining wine and look at the map.
D. He calls out for her from his doorway but decides not to go outside because it is too dark.
E. He runs to a nearby harbor and boards a boat to follow her route.

Correct Answer: B

Rationale:
After the woman departs, the man hears a knock on the door and a voice calling out. He grabs a glass jar containing a lit candle and runs out into the dark night, searching through the woods and bushes until he enters a foggy cemetery filled with stone monuments.","After the woman leaves the room and the man hears a voice calling out to him from outside, what action does he take?",He ignores the voice and continues packing the cardboard boxes in his room.,"He takes a glass jar containing a lit candle and runs outside into the dark to search for her, eventually ending up in a foggy cemetery.",He sits down at the dining table to drink the remaining wine and look at the map.,He calls out for her from his doorway but decides not to go outside because it is too dark.,He runs to a nearby harbor and boards a boat to follow her route.,B,"After the woman departs, the man hears a knock on the door and a voice calling out. He grabs a glass jar containing a lit candle and runs out into the dark night, searching through the woods and bushes until he enters a foggy cemetery filled with stone monuments."
3015_CHARLIE_ST_CLOUD/segment_0008.mp4,"Which of the following sequences accurately depicts the progression of interactions between the man and the woman throughout the clip?

A. He chases geese away near her in a graveyard, treats a cut on her head inside a cabin, runs after her on a rocky beach to talk to her, and later hosts her for dinner.
B. He rescues her from a dog attack in a park, bandages her arm in a clinic, drives her home, and later meets her at a restaurant.
C. He helps her find a lost item in a cemetery, walks her to a nearby harbor, teaches her how to sail, and then has lunch with her.
D. He encounters her in a forest, helps her up after she trips, walks with her to her car, and later calls her on the phone.
E. He meets her while she is visiting a grave, walks her to his cabin to give her directions, follows her to her boat, and later helps her cook a meal at her house.

Correct Answer: A

Rationale:
The clip clearly shows the man chasing geese with garbage can lids near the crouching woman in a graveyard, applying medicine to a cut on her forehead inside his cabin, running after her along a rocky beach to tell her he can cook, and finally sitting down to have dinner with her inside the cabin.",Which of the following sequences accurately depicts the progression of interactions between the man and the woman throughout the clip?,"He chases geese away near her in a graveyard, treats a cut on her head inside a cabin, runs after her on a rocky beach to talk to her, and later hosts her for dinner.","He rescues her from a dog attack in a park, bandages her arm in a clinic, drives her home, and later meets her at a restaurant.","He helps her find a lost item in a cemetery, walks her to a nearby harbor, teaches her how to sail, and then has lunch with her.","He encounters her in a forest, helps her up after she trips, walks with her to her car, and later calls her on the phone.","He meets her while she is visiting a grave, walks her to his cabin to give her directions, follows her to her boat, and later helps her cook a meal at her house.",A,"The clip clearly shows the man chasing geese with garbage can lids near the crouching woman in a graveyard, applying medicine to a cut on her forehead inside his cabin, running after her along a rocky beach to tell her he can cook, and finally sitting down to have dinner with her inside the cabin."
3034_IDES_OF_MARCH/segment_0015.mp4,"Question:
After leaving the barber shop, what sequence of actions does the man with glasses perform before the end of the clip?

A. He walks to a nearby cafe, orders a coffee, and sits down at an outdoor table.
B. He steps onto the snowy sidewalk, lights and smokes a cigarette, and then gets into a black SUV that pulls up next to him.
C. He crosses the street, enters a bank, and speaks with a security guard.
D. He waits for a bus, boards it when it arrives, and sits near the back.
E. He walks down an alley, enters a parking garage, and gets into his own silver sedan.

Correct Answer: B

Rationale:
After leaving the barber shop, the man with glasses walks onto the snowy sidewalk, takes out a cigarette, and lights it. A black SUV then pulls up next to him, a man inside asks if he has a minute, and the man with glasses gets into the back of the SUV before it drives away.","After leaving the barber shop, what sequence of actions does the man with glasses perform before the end of the clip?","He walks to a nearby cafe, orders a coffee, and sits down at an outdoor table.","He steps onto the snowy sidewalk, lights and smokes a cigarette, and then gets into a black SUV that pulls up next to him.","He crosses the street, enters a bank, and speaks with a security guard.","He waits for a bus, boards it when it arrives, and sits near the back.","He walks down an alley, enters a parking garage, and gets into his own silver sedan.",B,"After leaving the barber shop, the man with glasses walks onto the snowy sidewalk, takes out a cigarette, and lights it. A black SUV then pulls up next to him, a man inside asks if he has a minute, and the man with glasses gets into the back of the SUV before it drives away."
3034_IDES_OF_MARCH/segment_0009.mp4,"Question:
After picking up a woman near a campaign bus, where does the man drive her, and where does he go after leaving her there?

A. To a city park, and then to a restaurant
B. To a local hospital, and then to an office building
C. To a women's clinic, and then to a hotel room to meet with two men
D. To a train station, and then to a suburban house
E. To a bank, and then to a campaign office

Correct Answer: C

Rationale:
The clip shows the woman walking away from a ""Morris for President"" bus and getting into the man's car. He drives her to the ""Oakley Women's Clinic of Cincinnati"" and sits with her in the waiting room before leaving. The clip then cuts to him entering a hotel room to meet with two other men.","After picking up a woman near a campaign bus, where does the man drive her, and where does he go after leaving her there?","To a city park, and then to a restaurant","To a local hospital, and then to an office building","To a women's clinic, and then to a hotel room to meet with two men","To a train station, and then to a suburban house","To a bank, and then to a campaign office",C,"The clip shows the woman walking away from a ""Morris for President"" bus and getting into the man's car. He drives her to the ""Oakley Women's Clinic of Cincinnati"" and sits with her in the waiting room before leaving. The clip then cuts to him entering a hotel room to meet with two other men."
